"index","parent","subba","time","start","end","start_act","end_act","start_match","end_match","n_obs","na","type","update","success","comments"
871,"CISO","SCE",2025-01-06 02:09:23.829674,2024-08-23 08:00:00,2025-01-05 08:00:00,2024-08-23 08:00:00,2025-01-05 08:00:00,TRUE,TRUE,3242,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
871,"CISO","SDGE",2025-01-06 02:09:25.246784,2024-11-01 08:00:00,2025-01-05 08:00:00,2024-11-03 08:00:00,2025-01-05 08:00:00,FALSE,TRUE,1561,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
871,"CISO","VEA",2025-01-06 02:09:26.509125,2024-11-01 08:00:00,2025-01-05 08:00:00,2024-11-03 08:00:00,2025-01-05 08:00:00,FALSE,TRUE,1561,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
872,"CISO","PGAE",2025-01-06 13:01:43.40467,2024-08-26 08:00:00,2025-01-06 08:00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,TRUE,TRUE,3194,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
872,"CISO","SCE",2025-01-06 13:02:12.179571,2024-08-23 08:00:00,2025-01-06 08:00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,TRUE,TRUE,3266,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
872,"CISO","SDGE",2025-01-06 13:02:19.716237,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-03 08:00:00,2025-01-06 08:00:00,FALSE,TRUE,1585,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
872,"CISO","VEA",2025-01-06 13:02:27.731867,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-03 08:00:00,2025-01-06 08:00:00,FALSE,TRUE,1585,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
873,"CISO","PGAE",2025-01-07 02:05:45.847303,2024-08-26 08:00:00,2025-01-06 08:00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,TRUE,TRUE,3194,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
873,"CISO","SCE",2025-01-07 02:05:48.27182,2024-08-23 08:00:00,2025-01-06 08:00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,TRUE,TRUE,3266,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
873,"CISO","SDGE",2025-01-07 02:05:49.580077,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-03 08:00:00,2025-01-06 08:00:00,FALSE,TRUE,1585,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
873,"CISO","VEA",2025-01-07 02:05:50.803706,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-03 08:00:00,2025-01-06 08:00:00,FALSE,TRUE,1585,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
874,"CISO","PGAE",2025-01-08 02:03:43.455425,2024-08-26 08:00:00,2025-01-07 08:00:00,2024-08-26 08:00:00,2025-01-07 08:00:00,TRUE,TRUE,3218,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
874,"CISO","SCE",2025-01-08 02:03:50.004199,2024-08-23 08:00:00,2025-01-07 08:00:00,2024-08-23 08:00:00,2025-01-07 08:00:00,TRUE,TRUE,3290,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
874,"CISO","SDGE",2025-01-08 02:03:53.756417,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-03 08:00:00,2025-01-07 08:00:00,FALSE,TRUE,1609,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
874,"CISO","VEA",2025-01-08 02:03:56.659242,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-03 08:00:00,2025-01-07 08:00:00,FALSE,TRUE,1609,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
875,"CISO","PGAE",2025-01-08 13:00:38.121087,2024-08-26 08:00:00,2025-01-08 08:00:00,2024-08-26 08:00:00,2025-01-08 08:00:00,TRUE,TRUE,3242,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
875,"CISO","SCE",2025-01-08 13:00:42.266397,2024-08-23 08:00:00,2025-01-08 08:00:00,2024-08-23 08:00:00,2025-01-08 08:00:00,TRUE,TRUE,3314,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
875,"CISO","SDGE",2025-01-08 13:00:43.976362,2024-11-01 08:00:00,2025-01-08 08:00:00,2024-11-03 08:00:00,2025-01-08 08:00:00,FALSE,TRUE,1633,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
875,"CISO","VEA",2025-01-08 13:00:46.710804,2024-11-01 08:00:00,2025-01-08 08:00:00,2024-11-03 08:00:00,2025-01-08 08:00:00,FALSE,TRUE,1633,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
876,"CISO","PGAE",2025-01-09 02:30:49.510854,2024-08-26 08:00:00,2025-01-08 08:00:00,2024-08-26 08:00:00,2025-01-08 08:00:00,TRUE,TRUE,3242,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
876,"CISO","SCE",2025-01-09 02:30:51.620082,2024-08-23 08:00:00,2025-01-08 08:00:00,2024-08-23 08:00:00,2025-01-08 08:00:00,TRUE,TRUE,3314,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
876,"CISO","SDGE",2025-01-09 02:30:52.842484,2024-11-01 08:00:00,2025-01-08 08:00:00,2024-11-03 08:00:00,2025-01-08 08:00:00,FALSE,TRUE,1633,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
876,"CISO","VEA",2025-01-09 02:30:53.831637,2024-11-01 08:00:00,2025-01-08 08:00:00,2024-11-03 08:00:00,2025-01-08 08:00:00,FALSE,TRUE,1633,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
877,"CISO","PGAE",2025-01-09 13:00:44.499715,2024-08-26 08:00:00,2025-01-09 08:00:00,2024-08-26 08:00:00,2025-01-09 08:00:00,TRUE,TRUE,3266,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
877,"CISO","SCE",2025-01-09 13:00:47.781845,2024-08-23 08:00:00,2025-01-09 08:00:00,2024-08-23 08:00:00,2025-01-09 08:00:00,TRUE,TRUE,3338,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
877,"CISO","SDGE",2025-01-09 13:00:49.645197,2024-11-01 08:00:00,2025-01-09 08:00:00,2024-11-03 08:00:00,2025-01-09 08:00:00,FALSE,TRUE,1657,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
877,"CISO","VEA",2025-01-09 13:00:51.248109,2024-11-01 08:00:00,2025-01-09 08:00:00,2024-11-03 08:00:00,2025-01-09 08:00:00,FALSE,TRUE,1657,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
878,"CISO","PGAE",2025-01-10 02:07:35.850356,2024-08-26 08:00:00,2025-01-09 08:00:00,2024-08-26 08:00:00,2025-01-09 08:00:00,TRUE,TRUE,3266,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
878,"CISO","SCE",2025-01-10 02:07:38.397175,2024-08-23 08:00:00,2025-01-09 08:00:00,2024-08-23 08:00:00,2025-01-09 08:00:00,TRUE,TRUE,3338,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
878,"CISO","SDGE",2025-01-10 02:07:39.416015,2024-11-01 08:00:00,2025-01-09 08:00:00,2024-11-03 08:00:00,2025-01-09 08:00:00,FALSE,TRUE,1657,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
878,"CISO","VEA",2025-01-10 02:07:40.410899,2024-11-01 08:00:00,2025-01-09 08:00:00,2024-11-03 08:00:00,2025-01-09 08:00:00,FALSE,TRUE,1657,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
879,"CISO","PGAE",2025-01-10 13:00:08.287627,2024-08-26 08:00:00,2025-01-10 08:00:00,2024-08-26 08:00:00,2025-01-10 08:00:00,TRUE,TRUE,3290,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
879,"CISO","SCE",2025-01-10 13:00:11.516988,2024-08-23 08:00:00,2025-01-10 08:00:00,2024-08-23 08:00:00,2025-01-10 08:00:00,TRUE,TRUE,3362,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
879,"CISO","SDGE",2025-01-10 13:00:13.065334,2024-11-01 08:00:00,2025-01-10 08:00:00,2024-11-03 08:00:00,2025-01-10 08:00:00,FALSE,TRUE,1681,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
879,"CISO","VEA",2025-01-10 13:00:14.726905,2024-11-01 08:00:00,2025-01-10 08:00:00,2024-11-03 08:00:00,2025-01-10 08:00:00,FALSE,TRUE,1681,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
880,"CISO","PGAE",2025-01-11 02:02:35.258185,2024-08-26 08:00:00,2025-01-10 08:00:00,2024-08-26 08:00:00,2025-01-10 08:00:00,TRUE,TRUE,3290,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
880,"CISO","SCE",2025-01-11 02:02:38.12055,2024-08-23 08:00:00,2025-01-10 08:00:00,2024-08-23 08:00:00,2025-01-10 08:00:00,TRUE,TRUE,3362,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
880,"CISO","SDGE",2025-01-11 02:02:39.111187,2024-11-01 08:00:00,2025-01-10 08:00:00,2024-11-03 08:00:00,2025-01-10 08:00:00,FALSE,TRUE,1681,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
880,"CISO","VEA",2025-01-11 02:02:40.172781,2024-11-01 08:00:00,2025-01-10 08:00:00,2024-11-03 08:00:00,2025-01-10 08:00:00,FALSE,TRUE,1681,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
881,"CISO","PGAE",2025-01-11 12:57:10.831127,2024-08-26 08:00:00,2025-01-11 08:00:00,2024-08-26 08:00:00,2025-01-11 08:00:00,TRUE,TRUE,3314,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
881,"CISO","SCE",2025-01-11 12:57:12.572989,2024-08-23 08:00:00,2025-01-11 08:00:00,2024-08-23 08:00:00,2025-01-11 08:00:00,TRUE,TRUE,3386,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
881,"CISO","SDGE",2025-01-11 12:57:13.674938,2024-11-01 08:00:00,2025-01-11 08:00:00,2024-11-03 08:00:00,2025-01-11 08:00:00,FALSE,TRUE,1705,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
881,"CISO","VEA",2025-01-11 12:57:14.63236,2024-11-01 08:00:00,2025-01-11 08:00:00,2024-11-03 08:00:00,2025-01-11 08:00:00,FALSE,TRUE,1705,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
882,"CISO","PGAE",2025-01-12 02:13:24.924744,2024-08-26 08:00:00,2025-01-11 08:00:00,2024-08-26 08:00:00,2025-01-11 08:00:00,TRUE,TRUE,3314,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
882,"CISO","SCE",2025-01-12 02:13:27.175109,2024-08-23 08:00:00,2025-01-11 08:00:00,2024-08-23 08:00:00,2025-01-11 08:00:00,TRUE,TRUE,3386,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
882,"CISO","SDGE",2025-01-12 02:13:28.293435,2024-11-01 08:00:00,2025-01-11 08:00:00,2024-11-03 08:00:00,2025-01-11 08:00:00,FALSE,TRUE,1705,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
882,"CISO","VEA",2025-01-12 02:13:29.365253,2024-11-01 08:00:00,2025-01-11 08:00:00,2024-11-03 08:00:00,2025-01-11 08:00:00,FALSE,TRUE,1705,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
883,"CISO","PGAE",2025-01-12 12:56:39.978963,2024-08-26 08:00:00,2025-01-12 08:00:00,2024-08-26 08:00:00,2025-01-12 08:00:00,TRUE,TRUE,3338,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
883,"CISO","SCE",2025-01-12 12:56:42.021161,2024-08-23 08:00:00,2025-01-12 08:00:00,2024-08-23 08:00:00,2025-01-12 08:00:00,TRUE,TRUE,3410,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
883,"CISO","SDGE",2025-01-12 12:56:43.489153,2024-11-01 08:00:00,2025-01-12 08:00:00,2024-11-03 08:00:00,2025-01-12 08:00:00,FALSE,TRUE,1729,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
883,"CISO","VEA",2025-01-12 12:56:44.530299,2024-11-01 08:00:00,2025-01-12 08:00:00,2024-11-03 08:00:00,2025-01-12 08:00:00,FALSE,TRUE,1729,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
884,"CISO","PGAE",2025-01-13 02:10:07.688857,2024-08-26 08:00:00,2025-01-12 08:00:00,2024-08-26 08:00:00,2025-01-12 08:00:00,TRUE,TRUE,3338,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
884,"CISO","SCE",2025-01-13 02:10:10.595639,2024-08-23 08:00:00,2025-01-12 08:00:00,2024-08-23 08:00:00,2025-01-12 08:00:00,TRUE,TRUE,3410,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
884,"CISO","SDGE",2025-01-13 02:10:12.284809,2024-11-01 08:00:00,2025-01-12 08:00:00,2024-11-03 08:00:00,2025-01-12 08:00:00,FALSE,TRUE,1729,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
884,"CISO","VEA",2025-01-13 02:10:13.846231,2024-11-01 08:00:00,2025-01-12 08:00:00,2024-11-03 08:00:00,2025-01-12 08:00:00,FALSE,TRUE,1729,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
885,"CISO","PGAE",2025-01-13 13:02:40.636163,2024-08-26 08:00:00,2025-01-13 08:00:00,2024-08-26 08:00:00,2025-01-13 08:00:00,TRUE,TRUE,3362,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
885,"CISO","SCE",2025-01-13 13:02:45.028108,2024-08-23 08:00:00,2025-01-13 08:00:00,2024-08-23 08:00:00,2025-01-13 08:00:00,TRUE,TRUE,3434,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
885,"CISO","SDGE",2025-01-13 13:02:47.3958,2024-11-01 08:00:00,2025-01-13 08:00:00,2024-11-03 08:00:00,2025-01-13 08:00:00,FALSE,TRUE,1753,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
885,"CISO","VEA",2025-01-13 13:02:49.747739,2024-11-01 08:00:00,2025-01-13 08:00:00,2024-11-03 08:00:00,2025-01-13 08:00:00,FALSE,TRUE,1753,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
886,"CISO","PGAE",2025-01-14 01:55:31.441548,2024-08-26 08:00:00,2025-01-13 08:00:00,2024-08-26 08:00:00,2025-01-13 08:00:00,TRUE,TRUE,3362,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
886,"CISO","SCE",2025-01-14 01:55:34.457872,2024-08-23 08:00:00,2025-01-13 08:00:00,2024-08-23 08:00:00,2025-01-13 08:00:00,TRUE,TRUE,3434,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
886,"CISO","SDGE",2025-01-14 01:55:36.176037,2024-11-01 08:00:00,2025-01-13 08:00:00,2024-11-03 08:00:00,2025-01-13 08:00:00,FALSE,TRUE,1753,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
886,"CISO","VEA",2025-01-14 01:55:37.636137,2024-11-01 08:00:00,2025-01-13 08:00:00,2024-11-03 08:00:00,2025-01-13 08:00:00,FALSE,TRUE,1753,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
887,"CISO","PGAE",2025-01-14 12:58:24.632771,2024-08-26 08:00:00,2025-01-14 08:00:00,2024-08-26 08:00:00,2025-01-14 08:00:00,TRUE,TRUE,3386,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
887,"CISO","SCE",2025-01-14 12:58:28.758276,2024-08-23 08:00:00,2025-01-14 08:00:00,2024-08-23 08:00:00,2025-01-14 08:00:00,TRUE,TRUE,3458,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
887,"CISO","SDGE",2025-01-14 12:58:30.310088,2024-11-01 08:00:00,2025-01-14 08:00:00,2024-11-03 08:00:00,2025-01-14 08:00:00,FALSE,TRUE,1777,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
887,"CISO","VEA",2025-01-14 12:58:31.796402,2024-11-01 08:00:00,2025-01-14 08:00:00,2024-11-03 08:00:00,2025-01-14 08:00:00,FALSE,TRUE,1777,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
888,"CISO","PGAE",2025-01-15 01:57:04.442656,2024-08-26 08:00:00,2025-01-14 08:00:00,2024-08-26 08:00:00,2025-01-14 08:00:00,TRUE,TRUE,3386,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
888,"CISO","SCE",2025-01-15 01:57:06.694196,2024-08-23 08:00:00,2025-01-14 08:00:00,2024-08-23 08:00:00,2025-01-14 08:00:00,TRUE,TRUE,3458,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
888,"CISO","SDGE",2025-01-15 01:57:07.879158,2024-11-01 08:00:00,2025-01-14 08:00:00,2024-11-03 08:00:00,2025-01-14 08:00:00,FALSE,TRUE,1777,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
888,"CISO","VEA",2025-01-15 01:57:09.141567,2024-11-01 08:00:00,2025-01-14 08:00:00,2024-11-03 08:00:00,2025-01-14 08:00:00,FALSE,TRUE,1777,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
889,"CISO","PGAE",2025-01-15 12:58:52.842927,2024-08-26 08:00:00,2025-01-15 08:00:00,2024-08-26 08:00:00,2025-01-15 08:00:00,TRUE,TRUE,3410,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
889,"CISO","SCE",2025-01-15 12:58:55.477602,2024-08-23 08:00:00,2025-01-15 08:00:00,2024-08-23 08:00:00,2025-01-15 08:00:00,TRUE,TRUE,3482,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
889,"CISO","SDGE",2025-01-15 12:58:56.753361,2024-11-01 08:00:00,2025-01-15 08:00:00,2024-11-03 08:00:00,2025-01-15 08:00:00,FALSE,TRUE,1801,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
889,"CISO","VEA",2025-01-15 12:58:58.148198,2024-11-01 08:00:00,2025-01-15 08:00:00,2024-11-03 08:00:00,2025-01-15 08:00:00,FALSE,TRUE,1801,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
890,"CISO","PGAE",2025-01-16 01:56:25.549918,2024-08-26 08:00:00,2025-01-15 08:00:00,2024-08-26 08:00:00,2025-01-15 08:00:00,TRUE,TRUE,3410,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
890,"CISO","SCE",2025-01-16 01:56:28.97442,2024-08-23 08:00:00,2025-01-15 08:00:00,2024-08-23 08:00:00,2025-01-15 08:00:00,TRUE,TRUE,3482,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
890,"CISO","SDGE",2025-01-16 01:56:30.319053,2024-11-01 08:00:00,2025-01-15 08:00:00,2024-11-03 08:00:00,2025-01-15 08:00:00,FALSE,TRUE,1801,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
890,"CISO","VEA",2025-01-16 01:56:32.067215,2024-11-01 08:00:00,2025-01-15 08:00:00,2024-11-03 08:00:00,2025-01-15 08:00:00,FALSE,TRUE,1801,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
891,"CISO","PGAE",2025-01-16 12:58:43.790208,2024-08-26 08:00:00,2025-01-16 08:00:00,2024-08-26 08:00:00,2025-01-16 08:00:00,TRUE,TRUE,3434,74,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
891,"CISO","SCE",2025-01-16 12:58:46.564707,2024-08-23 08:00:00,2025-01-16 08:00:00,2024-08-23 08:00:00,2025-01-16 08:00:00,TRUE,TRUE,3506,83,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
891,"CISO","SDGE",2025-01-16 12:58:47.841984,2024-11-01 08:00:00,2025-01-16 08:00:00,2024-11-03 08:00:00,2025-01-16 08:00:00,FALSE,TRUE,1825,69,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
891,"CISO","VEA",2025-01-16 12:58:49.03053,2024-11-01 08:00:00,2025-01-16 08:00:00,2024-11-03 08:00:00,2025-01-16 08:00:00,FALSE,TRUE,1825,69,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
892,"CISO","PGAE",2025-01-17 01:55:59.378988,2024-08-26 08:00:00,2025-01-16 08:00:00,2024-08-26 08:00:00,2025-01-16 08:00:00,TRUE,TRUE,3434,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
892,"CISO","SCE",2025-01-17 01:56:02.391798,2024-08-23 08:00:00,2025-01-16 08:00:00,2024-08-23 08:00:00,2025-01-16 08:00:00,TRUE,TRUE,3506,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
892,"CISO","SDGE",2025-01-17 01:56:04.851327,2024-11-01 08:00:00,2025-01-16 08:00:00,2024-11-03 08:00:00,2025-01-16 08:00:00,FALSE,TRUE,1825,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
892,"CISO","VEA",2025-01-17 01:56:06.467192,2024-11-01 08:00:00,2025-01-16 08:00:00,2024-11-03 08:00:00,2025-01-16 08:00:00,FALSE,TRUE,1825,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
893,"CISO","PGAE",2025-01-17 12:57:51.395222,2024-08-26 08:00:00,2025-01-17 08:00:00,2024-08-26 08:00:00,2025-01-17 08:00:00,TRUE,TRUE,3458,73,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
893,"CISO","SCE",2025-01-17 12:57:53.725581,2024-08-23 08:00:00,2025-01-17 08:00:00,2024-08-23 08:00:00,2025-01-17 08:00:00,TRUE,TRUE,3530,82,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
893,"CISO","SDGE",2025-01-17 12:57:54.684907,2024-11-01 08:00:00,2025-01-17 08:00:00,2024-11-03 08:00:00,2025-01-17 08:00:00,FALSE,TRUE,1849,68,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
893,"CISO","VEA",2025-01-17 12:57:56.225151,2024-11-01 08:00:00,2025-01-17 08:00:00,2024-11-03 08:00:00,2025-01-17 08:00:00,FALSE,TRUE,1849,68,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
894,"CISO","PGAE",2025-01-18 01:53:15.898527,2024-08-26 08:00:00,2025-01-17 08:00:00,2024-08-26 08:00:00,2025-01-17 08:00:00,TRUE,TRUE,3458,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
894,"CISO","SCE",2025-01-18 01:53:17.641417,2024-08-23 08:00:00,2025-01-17 08:00:00,2024-08-23 08:00:00,2025-01-17 08:00:00,TRUE,TRUE,3530,62,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
894,"CISO","SDGE",2025-01-18 01:53:19.200384,2024-11-01 08:00:00,2025-01-17 08:00:00,2024-11-03 08:00:00,2025-01-17 08:00:00,FALSE,TRUE,1849,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
894,"CISO","VEA",2025-01-18 01:53:20.24433,2024-11-01 08:00:00,2025-01-17 08:00:00,2024-11-03 08:00:00,2025-01-17 08:00:00,FALSE,TRUE,1849,48,"refresh",FALSE,FALSE,"The start argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
895,"CISO","PGAE",2025-01-18 12:54:31.771348,2024-08-26 08:00:00,2025-01-18 07:00:00,2024-08-26 08:00:00,2025-01-17 08:00:00,TRUE,FALSE,3481,76,"refresh",FALSE,FALSE,"The end argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
895,"CISO","SCE",2025-01-18 12:54:34.822866,2024-08-23 08:00:00,2025-01-18 07:00:00,2024-08-23 08:00:00,2025-01-17 08:00:00,TRUE,FALSE,3553,85,"refresh",FALSE,FALSE,"The end argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
895,"CISO","SDGE",2025-01-18 12:54:36.383115,2024-11-01 08:00:00,2025-01-18 07:00:00,2024-11-03 08:00:00,2025-01-17 08:00:00,FALSE,FALSE,1872,71,"refresh",FALSE,FALSE,"The start argument does not match the actual; The end argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
895,"CISO","VEA",2025-01-18 12:54:37.990962,2024-11-01 08:00:00,2025-01-18 07:00:00,2024-11-03 08:00:00,2025-01-17 08:00:00,FALSE,FALSE,1872,71,"refresh",FALSE,FALSE,"The start argument does not match the actual; The end argument does not match the actual; Missing values were found; The data refresh failed, please check the log;"
896,"CISO","PGAE",2025-01-19 02:07:34.235797,2024-08-26 08:00:00,2025-01-18 08:00:00,2024-08-26 08:00:00,2025-01-18 08:00:00,TRUE,TRUE,3482,53,"refresh",FALSE,FALSE,"Missing values were found; The data refresh failed, please check the log;"
